neuron_id,super_class,class,cell_type,side,nt_type,nt_score,x,y,z
720575940602353632,sensory,gustatory,LB1c,left,ACH,0.7,511.5,326.4,117.0
720575940602483424,visual_projection,,LC31b,left,ACH,0.82,388.7,242.6,184.8
720575940603266592,sensory,gustatory,LB1c,right,SER,0.41,573.4,371.5,118.7
720575940603452384,visual_projection,,LC16,left,ACH,0.57,387.0,275.9,160.9
720575940603637438,visual_projection,,LC4,right,ACH,0.67,672.8,289.1,125.2
720575940603804350,central,,PLP018,right,GABA,0.75,655.0,314.4,73.9
720575940603817900,visual_projection,,LPLC1,right,ACH,0.69,677.9,223.5,176.8
720575940603825120,central,,PVLP008,left,GLUT,0.76,385.9,127.7,109.3
720575940603832288,sensory,olfactory,ORN_DA2,right,ACH,0.55,574.0,225.0,7.1
720575940603942828,central,,PVLP112a,right,GABA,0.86,671.5,211.8,181.0
720575940603989420,visual_projection,,LPLC2,left,ACH,0.5,346.7,179.7,194.2
720575940604016608,visual_projection,,LPLC1,right,ACH,0.7,705.8,207.6,171.3
720575940604018208,sensory,gustatory,LB3,left,ACH,0.37,496.7,329.4,118.9
720575940604027168,sensory,gustatory,"LB1a,LB1d",left,ACH,0.41,464.5,373.2,134.9
720575940604088288,central,,AVLP016,right,GLUT,0.46,716.9,167.2,117.4
720575940604165856,central,,VES007,left,ACH,0.84,472.6,214.0,124.6
720575940604285356,central,,CB3513b,right,GABA,0.68,629.0,237.7,131.5
720575940604337696,visual_projection,,LC16,left,ACH,0.51,377.2,290.9,145.9
720575940604403628,central,ALPN,VP5+VP3_l2PN,right,ACH,0.88,591.2,276.5,73.9
720575940604470240,central,,CB0626,right,GABA,0.85,551.2,284.9,116.9
720575940604590048,sensory,gustatory,LB3,right,ACH,0.47,553.8,342.0,110.6
720575940604609056,visual_projection,,LPLC4,right,ACH,0.76,700.7,189.1,176.6
720575940604624998,central,,PVLP113,right,GABA,0.73,671.3,213.5,179.3
720575940604714528,sensory,gustatory,LB1c,right,SER,0.31,569.3,371.4,118.5
720575940604737708,descending,,DNa02,right,ACH,0.79,612.1,170.2,83.4
720575940604749758,visual_projection,,LC16,left,ACH,0.56,377.2,287.2,150.4
720575940604954289,descending,,DNp04,left,ACH,0.82,421.7,234.1,137.2
720575940605162924,descending,,DNpe030,right,ACH,0.56,612.4,182.5,196.4
720575940605218220,central,,CB0200,right,GLUT,0.58,615.9,338.0,110.6
720575940605242242,visual_projection,,LC16,right,ACH,0.66,663.7,305.3,125.3
720575940605328230,sensory,olfactory,ORN_DM1,left,SER,0.44,485.8,234.9,21.3
720575940605400096,central,ALPN,M_l2PNm16,right,ACH,0.94,587.7,272.2,61.7
720575940605598892,visual_projection,,LC4,left,ACH,0.54,366.0,269.2,157.4
720575940605758142,central,ALLN,lLN2F_a,right,GABA,0.36,610.9,236.9,40.0
720575940605825666,visual_projection,,LPLC2,right,ACH,0.63,678.8,223.1,176.8
720575940606001074,sensory,olfactory,ORN_DM1,left,ACH,0.41,428.4,257.3,32.2
720575940606002609,sensory,gustatory,LB3,left,ACH,0.55,467.5,377.5,130.6
720575940606112940,descending,,DNg13,right,ACH,0.71,564.2,359.3,135.2
720575940606126438,visual_projection,,LPLC2,left,ACH,0.64,397.0,224.8,219.3
720575940606173630,visual_projection,,LC16,right,ACH,0.57,678.4,297.9,124.8
720575940606205897,sensory,gustatory,LB3,right,ACH,0.38,550.4,336.1,110.2
720575940606217138,visual_projection,,LPLC2,right,ACH,0.44,669.8,262.6,193.2
720575940606218528,central,,CB0563,right,GABA,0.68,565.9,282.6,120.7
720575940606564482,central,,PS018a,right,ACH,0.67,607.8,166.9,83.4
720575940606608230,optic,LO,Li24,right,GABA,0.7,707.1,284.7,105.8
720575940606693297,central,,PVLP124,right,ACH,0.77,643.3,225.3,169.4
720575940606726834,central,,LAL081,left,ACH,0.9,450.7,252.2,139.2
720575940606739390,visual_projection,bilateral,LT66,right,ACH,0.83,714.4,175.4,174.0
720575940606762686,central,ALPN,M_l2PNl20,left,ACH,0.89,465.4,267.7,84.2
720575940606801282,sensory,gustatory,LB3,right,ACH,0.47,569.1,366.1,115.1
720575940606855554,visual_projection,,LPLC2,right,ACH,0.43,677.2,223.9,176.7
720575940607272649,central,,CB0553,right,ACH,0.93,612.4,348.1,75.7
720575940607347634,sensory,gustatory,LB3,left,ACH,0.41,462.5,375.5,124.6
720575940607361481,visual_projection,,LC16,right,ACH,0.7,675.8,297.1,123.5
720575940607387314,central,,CB0501,right,ACH,0.81,589.5,310.4,83.0
720575940607683011,visual_projection,,LPLC2,right,ACH,0.56,703.3,180.6,171.1
720575940607737099,sensory,gustatory,LB3,left,ACH,0.46,463.4,375.4,123.9
720575940607765257,central,,PLP223,left,ACH,0.74,467.8,188.5,194.2
720575940607774044,central,,PLP012,right,ACH,0.83,611.1,168.4,83.4
720575940607800242,visual_projection,,LC31b,right,ACH,0.86,653.2,296.6,139.0
720575940607845250,visual_projection,,LPLC2,left,ACH,0.48,337.4,232.0,194.4
720575940607854531,visual_projection,,LPLC2,left,ACH,0.63,371.4,190.5,225.3
720575940607924098,visual_projection,,LC16,left,ACH,0.51,383.2,290.9,154.2
720575940607927817,sensory,olfactory,ORN_DM1,left,SER,0.49,502.6,221.6,29.5
720575940607982345,central,,LAL053,right,GLUT,0.77,684.9,222.8,63.7
720575940607982428,central,,PS013,right,ACH,0.84,606.9,167.0,83.4
720575940608083780,central,,CL323a,right,ACH,0.64,580.7,201.2,150.5
720575940608088259,visual_projection,,LPLC2,left,ACH,0.69,381.3,286.0,185.9
720575940608120587,central,,PVLP122b,left,ACH,0.66,421.4,215.4,153.6
720575940608144732,central,,CB0677,right,GABA,0.86,573.8,288.0,163.1
720575940608293129,central,ALPN,VP2_adPN,right,ACH,0.94,551.8,252.6,72.4
720575940608302857,visual_projection,,LPLC1,left,ACH,0.69,375.8,202.4,212.8
720575940608305161,sensory,gustatory,LB3,right,ACH,0.46,578.9,362.1,114.2
720575940608336514,central,,AVLP536,right,GLUT,0.6,673.3,211.1,181.0
720575940608422958,visual_projection,,LPLC1,left,ACH,0.61,370.5,203.5,203.0
720575940608431625,central,,PVLP028,right,GABA,0.7,610.7,205.6,109.2
720575940608490435,visual_projection,,LC16,right,ACH,0.64,665.8,312.3,116.1
720575940608496196,visual_projection,,LPLC1,right,ACH,0.66,678.7,222.9,176.7
720575940608545219,central,,AVLP080,right,GABA,0.74,712.7,164.4,102.2
720575940608661955,visual_projection,,LT51,right,GLUT,0.71,721.4,184.6,123.2
720575940608845124,visual_projection,,LPLC4,right,ACH,0.81,708.7,181.3,184.2
720575940608875531,visual_projection,,LPLC2,left,ACH,0.6,389.5,217.1,225.9
720575940608928324,sensory,olfactory,ORN_DA2,left,ACH,0.61,449.3,251.0,21.0
720575940609010524,central,,CB0282,right,ACH,0.9,682.5,303.1,94.9
720575940609063236,visual_projection,,LPLC4,left,ACH,0.88,389.4,208.0,223.0
720575940609097429,descending,,DNae005,left,ACH,0.85,479.0,233.1,127.0
720575940609171395,central,,CB3983,left,ACH,0.83,398.8,137.0,113.8
720575940609234130,visual_projection,,LCe06,right,ACH,0.8,690.5,208.4,155.7
720575940609282825,central,ALLN,lLN2F_b,right,GABA,0.54,631.7,256.2,24.0
720575940609294286,central,,"PVLP004,PVLP005",right,GLUT,0.42,666.3,143.0,79.9
720575940609314243,sensory,gustatory,LB3,right,ACH,0.37,575.9,371.9,121.1
720575940609369180,sensory,gustatory,LB3,right,SER,0.62,574.5,374.1,119.4
720575940609407939,descending,,DNge080,right,ACH,0.85,602.8,347.2,164.0
720575940609476562,sensory,gustatory,LB3,left,GLUT,0.39,462.1,370.7,128.3
720575940609592674,visual_projection,,LPLC2,right,ACH,0.65,680.2,205.5,183.9
720575940609633378,sensory,olfactory,ORN_DA2,right,ACH,0.63,578.0,263.6,4.8
720575940609645124,sensory,gustatory,LB3,right,GLUT,0.58,557.9,354.6,110.6
720575940609675785,visual_projection,,LPLC4,right,ACH,0.75,700.7,195.9,169.7
720575940609799470,central,,PLP208,right,ACH,0.86,646.5,187.6,203.9
720575940609919897,sensory,gustatory,LB3,left,ACH,0.56,491.4,342.2,111.0
720575940610059726,sensory,olfactory,ORN_DM1,right,SER,0.48,534.9,236.2,47.2
720575940610063918,central,,CB3707,left,GABA,0.71,482.6,276.9,125.9
720575940610116757,visual_projection,,LPLC2,right,ACH,0.58,679.0,223.3,176.7
720575940610152661,visual_projection,,LC16,left,ACH,0.48,381.6,293.1,148.6
720575940610211779,central,,"LAL074,LAL084",left,GLUT,0.6,442.7,187.3,46.8
720575940610226645,visual_projection,,LPLC2,left,ACH,0.63,377.9,197.1,221.0
720575940610236514,descending,,MDN,right,ACH,0.84,531.0,120.5,122.7
720575940610256370,central,,CB1236,right,ACH,0.77,699.9,233.9,51.8
720575940610259370,sensory,gustatory,"LB1a,LB1d",left,ACH,0.6,483.9,352.5,113.6
720575940610284018,central,,CB2127,left,ACH,0.86,372.8,194.8,151.6
720575940610296622,sensory,gustatory,LB3,right,SER,0.48,570.6,364.7,113.1
720575940610397845,visual_projection,,LC16,left,ACH,0.52,386.7,295.7,150.7
720575940610408643,central,ALLN,lLN2X02,left,GABA,0.5,443.4,211.6,25.2
720575940610439363,central,,LAL010,right,ACH,0.85,609.7,167.5,83.4
720575940610481370,sensory,gustatory,LB1c,left,SER,0.37,510.9,321.3,112.6
720575940610482883,central,,CB3958,center,SER,0.48,527.0,355.9,179.3
720575940610483162,sensory,gustatory,LB1b,left,SER,0.35,478.6,367.9,136.8
720575940610505006,descending,,DNp103,right,ACH,0.7,640.8,243.4,201.7
720575940610522009,visual_projection,,LC4,left,ACH,0.6,340.0,218.0,167.5
720575940610536290,visual_projection,,LPLC2,right,ACH,0.59,704.2,191.9,160.8
720575940610584945,central,,CB0880,right,ACH,0.77,555.3,285.0,29.4
720575940610605614,descending,,DNge119,left,GLUT,0.72,540.2,325.6,231.9
720575940610669614,central,ALLN,lLN2P_b,left,GABA,0.39,451.4,229.8,56.2
720575940610677828,descending,,DNge051,left,GABA,0.57,410.4,306.0,183.7
720575940610681829,visual_projection,,LPLC2,right,ACH,0.67,678.9,224.1,176.7
720575940610683315,sensory,gustatory,LB1e,left,ACH,0.48,497.4,320.3,113.6
720575940610734449,visual_projection,,LPLC4,right,ACH,0.75,711.4,183.4,181.0
720575940610738898,central,,PS181,left,ACH,0.73,434.4,191.6,172.9
720575940610739918,visual_projection,,LT82b,left,ACH,0.7,352.5,230.8,181.8
720575940610741880,central,,CB0132,left,ACH,0.83,524.3,354.8,161.8
720575940610773090,sensory,gustatory,LB1c,right,SER,0.65,573.5,366.4,113.2
720575940610788069,sensory,gustatory,LB3,left,ACH,0.43,487.1,355.7,118.6
720575940610893738,visual_projection,,LC16,right,ACH,0.68,638.7,316.5,156.4
720575940610902442,visual_projection,,LPLC1,left,ACH,0.66,382.7,209.7,207.4
720575940610953651,visual_projection,,LPLC2,right,ACH,0.43,709.8,181.6,168.9
720575940610980374,central,,"PVLP004,PVLP005",right,GLUT,0.48,664.7,138.5,81.7
720575940611050649,visual_projection,,LPLC1,right,ACH,0.61,679.0,207.1,191.4
720575940611085274,visual_projection,,LT60,right,ACH,0.79,719.6,220.0,79.8
720575940611086322,central,,LAL145,left,ACH,0.83,452.6,197.9,91.8
720575940611091012,central,,CB3513b,left,GABA,0.67,430.4,227.1,151.2
720575940611134833,visual_projection,,LC4,left,ACH,0.56,382.2,249.6,173.8
720575940611139733,central,,AVLP251,right,GABA,0.71,671.2,300.4,71.8
720575940611164770,central,,CB0226,right,ACH,0.89,576.4,330.8,101.4
720575940611167842,central,,CB0862,left,GABA,0.56,485.2,357.2,140.0
720575940611169394,central,,PVLP113,right,GABA,0.79,671.5,212.4,181.0
720575940611244530,central,,CB2428,right,ACH,0.74,686.5,225.6,63.7
720575940611249528,visual_projection,,LPLC1,right,ACH,0.68,691.6,200.4,174.9
720575940611314346,visual_projection,,LPLC1,right,ACH,0.64,677.5,224.9,176.7
720575940611332325,central,,LAL186,right,ACH,0.86,602.9,251.5,135.9
720575940611347123,central,,PVLP130,left,GABA,0.84,405.6,198.8,203.2
720575940611352234,visual_projection,,LPLC2,right,ACH,0.61,677.5,202.8,202.4
720575940611379569,central,ALLN,lLN2T_b,left,SER,0.34,420.0,229.7,52.1
720575940611385806,central,,LAL018,left,ACH,0.87,467.0,225.0,127.2
720575940611437973,sensory,olfactory,ORN_DA2,left,ACH,0.61,443.8,261.0,22.6
720575940611506966,visual_projection,,LPLC4,right,ACH,0.82,677.5,223.1,176.7
720575940611516586,central,,PS233,right,ACH,0.84,577.0,216.7,101.7
720575940611567638,visual_projection,,LPLC2,left,ACH,0.56,377.0,189.6,225.6
720575940611602552,central,,PVLP122b,right,ACH,0.68,557.3,228.0,141.9
720575940611607779,visual_projection,,LC16,left,ACH,0.43,395.5,288.2,163.5
720575940611621166,central,,AVLP430,right,ACH,0.88,691.6,230.6,85.4
720575940611622002,central,,CB1852,left,ACH,0.88,336.9,186.9,130.7
720575940611622826,descending,,DNpe025,left,ACH,0.94,447.9,193.0,216.4
720575940611633010,visual_projection,,LT51,right,GLUT,0.7,724.1,183.8,127.1
720575940611644529,descending,,DNp06,right,ACH,0.61,626.5,209.9,202.6
720575940611683754,central,,CL266_a,right,ACH,0.78,652.5,202.0,182.4
720575940611715813,central,,CB0571,left,GLUT,0.84,427.7,335.7,118.7
720575940611720690,central,,PLP075,left,GABA,0.65,446.3,217.1,164.0
720575940611735514,descending,,DNa11,left,ACH,0.75,477.7,232.0,127.7
720575940611740569,visual_projection,,LPLC2,right,ACH,0.46,677.2,223.5,176.8
720575940611746418,central,,CL248,left,GABA,0.52,501.3,122.8,152.8
720575940611772514,central,,cL16,left,DA,0.76,408.6,261.7,199.4
720575940611787493,visual_projection,,LC16,left,ACH,0.46,398.1,296.9,155.9
720575940611821334,visual_projection,,LPLC2,left,ACH,0.53,347.5,174.8,190.4
720575940611849178,sensory,gustatory,LB1e,right,ACH,0.62,571.2,371.0,119.5
720575940611875570,sensory,gustatory,LB3,left,ACH,0.62,481.5,354.8,114.1
720575940611881970,central,,PS029,left,ACH,0.84,440.0,156.9,99.7
720575940611922126,visual_projection,,LPLC1,left,ACH,0.57,371.3,192.7,212.4
720575940611928930,visual_projection,,LCe06,left,ACH,0.83,359.9,198.6,181.7
720575940611934706,central,,CL333,left,ACH,0.86,471.2,182.1,186.8
720575940611945170,visual_projection,,LC16,right,ACH,0.57,667.0,312.6,119.4
720575940612010137,sensory,gustatory,LB3,right,GLUT,0.4,577.6,299.5,81.8
720575940612019442,sensory,olfactory,ORN_DA2,left,ACH,0.62,455.2,247.5,18.5
720575940612033253,central,,CB0543,left,GABA,0.88,417.2,309.7,154.5
720575940612045352,visual_projection,,LPLC2,right,ACH,0.69,687.1,193.5,203.2
720575940612093351,visual_projection,,LC4,right,ACH,0.7,670.5,273.8,134.5
720575940612096462,visual_projection,,LPLC2,left,ACH,0.6,349.3,176.0,193.4
720575940612159411,central,,AVLP189_b,left,ACH,0.78,355.5,205.6,109.1
720575940612201586,visual_projection,,LC16,right,ACH,0.54,668.4,312.0,114.2
720575940612203482,descending,,DNp05,left,ACH,0.84,478.8,212.2,136.3
720575940612208406,sensory,gustatory,LB3,right,GLUT,0.45,568.5,371.3,124.6
720575940612224943,visual_projection,,LC9,right,ACH,0.71,724.9,176.2,180.9
720575940612254701,visual_projection,,LPLC2,right,ACH,0.5,677.4,224.3,176.7
720575940612323025,visual_projection,,LC4,right,ACH,0.61,678.5,281.5,128.0
720575940612357618,central,,CB0393,right,ACH,0.77,616.1,351.6,112.2
720575940612380723,visual_projection,,LC4,right,ACH,0.62,676.0,278.0,129.9
720575940612422579,sensory,gustatory,LB3,right,SER,0.51,566.3,362.2,112.8
720575940612443890,central,,CB0903,left,GABA,0.72,473.8,355.0,107.9
720575940612445938,sensory,gustatory,LB3,right,GLUT,0.32,548.1,327.6,112.0
720575940612462307,visual_projection,,LPLC2,right,ACH,0.49,695.0,202.1,164.6
720575940612488341,descending,,DNpe045,right,ACH,0.94,523.6,300.0,176.9
720575940612498129,visual_projection,,LC4,right,ACH,0.57,674.7,294.7,121.2
720575940612508053,central,,PVLP020,right,GABA,0.92,614.7,215.6,130.8
720575940612518055,visual_projection,,LC4,left,ACH,0.59,335.5,225.2,163.9
720575940612533454,central,,CB1932,left,ACH,0.8,389.6,221.7,167.7
720575940612560680,visual_projection,,LPLC2,left,ACH,0.48,320.2,242.6,195.7
720575940612570481,visual_projection,,LPLC1,left,ACH,0.6,362.1,184.0,212.0
720575940612579053,sensory,gustatory,LB3,left,ACH,0.45,495.3,334.3,113.6
720575940612580977,visual_projection,,LC4,left,ACH,0.54,369.3,268.2,157.5
720575940612612094,central,,PVLP151,left,ACH,0.83,325.9,194.6,124.5
720575940612612581,sensory,gustatory,LB3,right,GLUT,0.35,555.8,341.4,109.3
720575940612637554,central,ALLN,lLN2X12,right,ACH,0.28,610.5,239.7,40.0
720575940612670570,sensory,gustatory,LB3,left,ACH,0.58,504.7,325.1,110.2
720575940612710883,central,,CB0563,left,GABA,0.76,501.8,261.9,131.8
720575940612732146,visual_projection,,LPLC1,right,ACH,0.64,679.1,221.8,176.7
720575940612732273,central,ALLN,v2LN33,left,GLUT,0.43,440.4,269.5,71.0
720575940612752611,visual_projection,,LT82b,right,ACH,0.77,706.4,183.3,161.0
720575940612766691,visual_projection,,LPLC2,left,ACH,0.5,352.2,216.3,205.6
720575940612819367,visual_projection,,LTe65,right,ACH,0.81,594.4,194.9,179.7
720575940612858586,visual_projection,,LPLC1,right,ACH,0.6,684.4,203.9,184.6
720575940612874536,visual_projection,,LPLC2,left,ACH,0.51,330.1,169.7,198.9
720575940612920386,sensory,gustatory,LB1e,left,ACH,0.58,469.1,378.1,116.4
720575940612944382,visual_projection,,LPLC2,right,ACH,0.48,677.2,224.1,176.8
720575940612946686,visual_projection,,LC16,left,ACH,0.58,397.0,297.0,160.2
720575940612950568,sensory,gustatory,LB3,left,ACH,0.38,465.8,376.2,123.5
720575940612968421,visual_projection,,LC4,right,ACH,0.61,668.0,282.1,138.1
720575940612972328,sensory,olfactory,ORN_DA2,right,ACH,0.53,594.4,246.9,2.1
720575940612994929,visual_projection,,LPLC2,right,ACH,0.59,673.2,207.1,194.0
720575940613025331,central,,PLP093,right,ACH,0.83,715.8,177.4,169.0
720575940613039795,central,,CB2458,left,ACH,0.81,353.3,205.8,109.1
720575940613061118,sensory,gustatory,LB1c,left,ACH,0.35,502.4,321.8,107.6
720575940613068083,visual_projection,,LC16,left,ACH,0.52,386.3,291.3,152.5
720575940613145258,visual_projection,,LPLC2,left,ACH,0.58,392.1,215.0,220.3
720575940613168554,visual_projection,,LC16,right,ACH,0.68,673.0,293.7,127.2
720575940613219474,visual_projection,,LPLC2,left,ACH,0.62,375.3,191.3,221.5
720575940613221585,central,,AVLP369,left,ACH,0.86,351.6,260.8,115.7
720575940613238418,visual_projection,,LPLC4,left,ACH,0.84,374.0,209.5,203.0
720575940613256863,visual_projection,,LC4,left,ACH,0.6,395.5,261.4,183.2
720575940613260959,visual_projection,,LC4,left,ACH,0.66,364.1,268.5,152.8
720575940613261795,visual_projection,,LC16,left,ACH,0.52,394.7,298.7,160.3
720575940613296613,central,,AVLP369,right,ACH,0.83,680.8,302.1,83.4
720575940613304803,visual_projection,,LPLC1,left,ACH,0.63,364.7,185.7,217.4
720575940613347299,descending,,DNge042,right,ACH,0.81,664.5,340.0,132.8
720575940613369586,central,,PVLP007,right,GLUT,0.51,667.6,142.8,79.9
720575940613408552,descending,,DNa13,left,ACH,0.76,464.6,238.7,122.7
720575940613427198,visual_projection,,LPLC1,right,ACH,0.64,678.4,223.2,176.8
720575940613455986,visual_projection,,LT62,left,ACH,0.88,320.2,198.2,125.7
720575940613470947,visual_projection,,LPLC2,left,ACH,0.58,340.2,172.3,195.1
720575940613491826,visual_projection,,LPLC4,left,ACH,0.79,372.8,204.9,203.0
720575940613502786,central,,"LAL028, LAL029",right,ACH,0.8,617.8,150.2,46.0
720575940613540527,visual_projection,,LC16,right,ACH,0.67,673.9,309.4,117.9
720575940613558225,central,,"PS230,PLP242",left,ACH,0.82,444.6,235.4,180.0
720575940613588246,central,,cL16,right,DA,0.77,623.5,154.3,159.4
720575940613590501,central,ALLN,lLN2T_c,left,SER,0.35,454.0,231.1,55.8
720575940613601698,sensory,gustatory,LB3,left,ACH,0.39,463.8,374.0,126.2
720575940613609484,visual_projection,,LC4,right,ACH,0.55,673.4,287.6,128.4
720575940613638041,visual_projection,,LC4,right,ACH,0.61,668.7,271.4,137.4
720575940613671330,sensory,olfactory,ORN_DA2,right,ACH,0.53,602.0,265.1,10.6
720575940613672931,visual_projection,,LPLC1,left,ACH,0.59,370.8,205.8,203.0
720575940613677999,visual_projection,,LPLC1,right,ACH,0.61,677.8,224.4,176.7
720575940613710061,visual_projection,,LC16,right,ACH,0.54,680.5,301.5,118.2
720575940613763759,visual_projection,,LPLC2,left,ACH,0.68,385.0,214.3,220.2
720575940613783277,visual_projection,,LT79,left,ACH,0.87,359.2,190.9,187.4
720575940613786774,sensory,gustatory,LB3,left,ACH,0.49,478.5,359.2,129.2
720575940613791399,central,ALLN,l2LN22,right,GABA,0.37,626.7,284.5,27.4
720575940613804259,central,ALLN,lLN2T_c,right,SER,0.33,603.2,240.8,40.1
720575940613804906,visual_projection,,LPLC2,right,ACH,0.55,704.2,208.7,188.0
720575940613817110,central,,CB1932,left,ACH,0.81,414.5,221.7,196.6
720575940613821290,visual_projection,,LPLC2,right,ACH,0.61,668.9,258.2,171.2
720575940613867938,central,,AVLP370a,left,ACH,0.89,370.8,285.0,118.6
720575940613869777,central,ALPN,VP5+VP3_l2PN,left,ACH,0.85,460.6,267.3,84.6
720575940613891442,central,,OA-VUMa1,center,OCT,0.83,528.7,289.8,168.4
720575940613940074,central,,CB0143,left,GLUT,0.39,401.1,237.5,195.4
720575940613984578,visual_projection,,LPLC4,left,ACH,0.75,374.1,208.3,203.0
720575940613991731,central,,AVLP187,left,ACH,0.76,356.4,206.2,109.1
720575940613996959,sensory,gustatory,LB3,left,ACH,0.44,465.9,375.5,123.9
720575940614054802,central,ALLN,l2LN22,right,GABA,0.36,629.1,268.7,21.4
720575940614067167,visual_projection,,LPLC2,right,ACH,0.48,706.3,186.0,166.4
720575940614082966,visual_projection,,LC16,left,ACH,0.45,384.0,298.1,151.4
720575940614089197,visual_projection,,LPLC1,left,ACH,0.57,372.8,208.3,203.0
720575940614102930,sensory,olfactory,ORN_DM1,right,SER,0.39,543.6,226.1,23.0
720575940614113682,central,ALLN,vLN25,left,GLUT,0.42,438.4,268.3,71.0
720575940614163367,sensory,gustatory,LB2d,right,GLUT,0.53,562.5,301.1,94.2
720575940614207894,central,,AVLP442,right,ACH,0.83,654.0,216.4,28.3
720575940614209576,visual_projection,,LPLC4,left,ACH,0.73,322.0,242.6,187.2
720575940614211295,sensory,gustatory,LB1e,left,ACH,0.65,466.0,375.9,123.7
720575940614233962,central,,CB1717,right,ACH,0.89,645.4,226.9,169.4
720575940614281266,sensory,gustatory,LB1c,left,SER,0.43,495.7,336.0,110.5
720575940614302370,sensory,gustatory,LB3,right,ACH,0.5,569.8,365.9,116.8
720575940614311746,visual_projection,,LTe18,right,ACH,0.84,578.4,194.7,167.2
720575940614341938,visual_projection,,LC16,left,ACH,0.48,398.6,294.4,161.0
720575940614354326,visual_projection,,LPLC1,left,ACH,0.59,380.5,207.1,207.1
720575940614362380,visual_projection,,LPLC1,left,ACH,0.55,372.4,207.9,203.0
720575940614370610,visual_projection,,LCe06,right,ACH,0.75,691.9,206.9,155.7
720575940614373023,visual_projection,,LPLC1,right,ACH,0.67,677.3,225.0,176.8
720575940614373279,visual_projection,,LPLC2,right,ACH,0.46,679.7,219.8,176.7
720575940614376498,visual_projection,,LC16,right,ACH,0.63,663.8,314.9,116.2
720575940614402966,visual_projection,,LC16,left,ACH,0.46,353.5,308.4,142.0
720575940614403178,descending,,DNae005,right,ACH,0.87,609.5,168.9,83.4
720575940614418794,ascending,AN,AN_GNG_70,left,SER,0.8,517.2,336.3,231.9
720575940614465478,central,,CB0047,left,GABA,0.47,421.1,328.6,146.5
720575940614492397,central,,PVLP151,right,ACH,0.82,725.6,224.2,80.4
720575940614522847,sensory,olfactory,ORN_DM1,right,ACH,0.42,626.7,266.4,27.6
720575940614526974,visual_projection,,LPLC2,right,ACH,0.54,700.8,193.4,166.3
720575940614559163,sensory,olfactory,ORN_DM1,left,ACH,0.48,417.8,251.4,54.6
720575940614570415,central,,PS059,left,GABA,0.38,416.5,228.6,72.6
720575940614572742,visual_projection,,LC4,left,ACH,0.56,382.2,271.4,161.8
720575940614582765,visual_projection,,LC16,right,ACH,0.6,670.2,305.2,119.5
720575940614582946,visual_projection,,LC4,right,ACH,0.67,677.8,284.9,127.6
720575940614595582,central,,CB0409,right,ACH,0.89,538.0,230.2,106.2
720575940614614495,visual_projection,,LT61b,right,ACH,0.9,720.8,217.2,87.0
720575940614631079,visual_projection,,LPLC2,left,ACH,0.59,355.9,178.6,196.2
720575940614646495,visual_projection,,LC16,right,ACH,0.66,673.5,298.7,126.6
720575940614660519,central,,CB0461,right,DA,0.7,570.4,368.5,110.7
720575940614680076,visual_projection,,LC16,left,ACH,0.51,390.6,281.9,158.5
720575940614702815,visual_projection,,LC16,right,ACH,0.74,662.4,314.6,123.1
720575940614710509,central,,cML01,right,GLUT,0.74,723.6,214.2,121.6
720575940614712115,visual_projection,,LC16,right,ACH,0.76,652.6,317.5,130.7
720575940614738444,visual_projection,,LPLC2,left,ACH,0.47,353.1,183.5,193.1
720575940614751027,visual_projection,,LPLC1,left,ACH,0.55,371.1,204.2,203.0
720575940614817695,central,,AVLP591,right,ACH,0.92,700.9,182.9,171.1
720575940614909506,descending,,DNge123,right,GLUT,0.86,564.4,359.8,135.1
720575940614914107,visual_projection,,LC4,left,ACH,0.59,384.7,255.5,171.6
720575940614941992,central,,AVLP479,right,GABA,0.72,669.7,209.6,179.3
720575940614956072,central,ALLN,v2LN30,right,SER,0.29,613.1,278.3,65.5
720575940614998166,ascending,AN,AN_GNG_21,right,ACH,0.95,549.3,339.6,231.9
720575940615023535,descending,,DNge062,right,ACH,0.92,640.4,342.6,163.0
720575940615028143,visual_projection,,LT79,right,ACH,0.9,726.8,170.4,163.6
720575940615036319,central,,CB0757,right,GLUT,0.78,460.2,273.7,164.6
720575940615043222,descending,,DNae007,right,ACH,0.77,608.7,168.2,83.4
720575940615053580,visual_projection,,LC4,left,ACH,0.53,350.0,264.1,146.6
720575940615055989,visual_projection,,LPLC2,left,ACH,0.49,379.1,203.3,218.0
720575940615073587,central,ALLN,lLN2X02,left,GABA,0.49,413.9,242.7,39.8
720575940615092019,descending,,DNpe042,left,ACH,0.75,475.6,217.2,137.6
720575940615092882,optic,LO,Li24,right,GABA,0.7,708.2,268.1,110.9
720575940615116731,visual_projection,,LPLC2,right,ACH,0.52,676.1,211.3,199.2
720575940615124370,visual_projection,,LC16,right,ACH,0.64,674.6,307.3,120.1
720575940615127227,visual_projection,,LC4,left,ACH,0.6,340.7,224.0,166.8
720575940615134091,central,,AVLP189_b,right,ACH,0.81,687.6,225.5,63.7
720575940615232217,visual_projection,,LC4,right,ACH,0.65,673.7,279.8,124.4
720575940615261073,sensory,gustatory,LB3,left,ACH,0.41,463.4,371.9,125.1
720575940615274425,sensory,gustatory,LB1e,left,ACH,0.79,499.1,311.7,108.2
720575940615274914,visual_projection,,LT51,left,GLUT,0.7,356.4,218.8,176.8
720575940615281862,central,,CB3705,left,ACH,0.88,341.2,215.1,99.1
720575940615288203,visual_projection,,LPLC2,right,ACH,0.45,677.4,223.9,176.7
